date,total_sales,total_promotion,active_stores,product_families,oil_price,is_holiday,year,month,day,day_of_week,week_of_year,is_weekend
2017-01-06,839600.237989,15539,54,33,53.98,0,2017,1,6,4,1,0
2017-01-07,1103806.298949,10406,54,33,,0,2017,1,7,5,1,1
2017-01-08,1192543.750978,11277,54,33,,0,2017,1,8,6,1,1
2017-01-09,793724.8969065,9647,54,33,51.95,0,2017,1,9,0,2,0
2017-01-10,742635.5692609,11820,54,33,50.82,0,2017,1,10,1,2,0
2017-01-11,770742.690065,17301,54,33,52.19,0,2017,1,11,2,2,0
2017-01-12,629635.794004,9601,54,33,53.01,0,2017,1,12,3,2,0
2017-01-13,768898.9443882,15674,54,33,52.36,0,2017,1,13,4,2,0
2017-01-14,1021050.536226,10682,54,33,,0,2017,1,14,5,2,1
2017-01-15,1175725.165838,11548,54,33,,0,2017,1,15,6,2,1
2017-01-16,824488.666175,9912,54,33,52.405,0,2017,1,16,0,3,0
2017-01-17,750836.542952,12064,54,33,52.45,0,2017,1,17,1,3,0
2017-01-18,782656.0246723,18723,54,33,51.12,0,2017,1,18,2,3,0
2017-01-19,606949.7448793,9633,54,33,51.39,0,2017,1,19,3,3,0
2017-01-20,725703.6910875,14854,54,33,52.33,0,2017,1,20,4,3,0
2017-01-21,1072721.724905,10194,54,33,,0,2017,1,21,5,3,1
2017-01-22,1148214.358454,11257,54,33,,0,2017,1,22,6,3,1
2017-01-23,798133.612125,9356,54,33,52.77,0,2017,1,23,0,4,0
2017-01-24,721275.774781,11940,54,33,52.38,0,2017,1,24,1,4,0
2017-01-25,744342.5929227,18532,54,33,52.14,0,2017,1,25,2,4,0
2017-01-26,576515.5369877,7562,54,33,53.24,0,2017,1,26,3,4,0
2017-01-27,722113.958837,13112,54,33,53.18,0,2017,1,27,4,4,0
2017-01-28,977850.40585,8264,54,33,,0,2017,1,28,5,4,1
2017-01-29,1075166.993043,9260,54,33,,0,2017,1,29,6,4,1
2017-01-30,698123.768037,7330,54,33,52.63,0,2017,1,30,0,5,0
2017-01-31,778222.285925,10584,54,33,52.75,0,2017,1,31,1,5,0
2017-02-01,961777.382874,16375,54,33,53.9,0,2017,2,1,2,5,0
2017-02-02,748882.732615,8017,54,33,53.55,0,2017,2,2,3,5,0
2017-02-03,834667.1519293,13655,54,33,53.81,0,2017,2,3,4,5,0
2017-02-04,1132788.541413,8302,54,33,,0,2017,2,4,5,5,1
2017-02-05,1151987.631095,9052,54,33,,0,2017,2,5,6,5,1
2017-02-06,786672.394181,7734,54,33,53.01,0,2017,2,6,0,6,0
2017-02-07,739431.213302,9964,54,33,52.19,0,2017,2,7,1,6,0
2017-02-08,783605.377185,19103,54,33,52.37,0,2017,2,8,2,6,0
2017-02-09,624387.487899,7213,54,33,52.99,0,2017,2,9,3,6,0
2017-02-10,752207.2398545,12607,54,33,53.84,0,2017,2,10,4,6,0
2017-02-11,944924.65301,7840,54,33,,0,2017,2,11,5,6,1
2017-02-12,1074820.900014,8800,54,33,,0,2017,2,12,6,6,1
2017-02-13,794314.4320675,7527,54,33,52.96,0,2017,2,13,0,7,0
2017-02-14,642613.187069,9653,54,33,53.21,0,2017,2,14,1,7,0
2017-02-15,745780.355084,17201,54,33,53.11,0,2017,2,15,2,7,0
2017-02-16,645968.2570671,8104,54,33,53.41,0,2017,2,16,3,7,0
2017-02-17,758855.71279,13615,54,33,53.41,0,2017,2,17,4,7,0
2017-02-18,1063394.844003,8434,54,33,,0,2017,2,18,5,7,1
2017-02-19,858897.1230135,9119,54,33,,0,2017,2,19,6,7,1
2017-02-20,759120.0599607,8008,54,33,53.715,0,2017,2,20,0,8,0
2017-02-21,717807.6770255,10436,54,33,54.02,0,2017,2,21,1,8,0
2017-02-22,739388.0344027,16096,54,33,53.61,0,2017,2,22,2,8,0
2017-02-23,675578.500156,8374,54,33,54.48,0,2017,2,23,3,8,0
2017-02-24,816197.498952,14147,54,33,53.99,0,2017,2,24,4,8,0
2017-02-25,1026011.2228075,9005,54,33,,0,2017,2,25,5,8,1
2017-02-26,775708.987978,9260,54,33,,0,2017,2,26,6,8,1
2017-02-27,744956.948138,8398,54,33,54.04,1,2017,2,27,0,9,0
2017-02-28,949366.8290505,11215,54,33,54.0,1,2017,2,28,1,9,0
2017-03-01,1008521.709962,18621,54,33,53.82,0,2017,3,1,2,9,0
2017-03-02,836225.179072,9186,54,33,52.63,1,2017,3,2,3,9,0
2017-03-03,882639.776274,15308,54,33,53.33,0,2017,3,3,4,9,0
2017-03-04,1125736.3470592,9661,54,33,,0,2017,3,4,5,9,1
2017-03-05,1196983.690104,10362,54,33,,0,2017,3,5,6,9,1
2017-03-06,790143.2410905,8100,54,33,53.19,0,2017,3,6,0,10,0
2017-03-07,761866.729975,10556,54,33,52.68,0,2017,3,7,1,10,0
2017-03-08,781046.6619577,16073,54,33,49.83,0,2017,3,8,2,10,0
2017-03-09,653901.1919827,7340,54,33,48.75,0,2017,3,9,3,10,0
2017-03-10,773855.30685,13248,54,33,48.05,0,2017,3,10,4,10,0
2017-03-11,1001174.4340065,7610,54,33,,0,2017,3,11,5,10,1
2017-03-12,1146006.826973,8594,54,33,,0,2017,3,12,6,10,1
2017-03-13,754390.380036,7142,54,33,47.95,0,2017,3,13,0,11,0
2017-03-14,700998.0346447,9650,54,33,47.24,0,2017,3,14,1,11,0
2017-03-15,815621.887369,15436,54,33,48.34,0,2017,3,15,2,11,0
2017-03-16,699108.166824,7569,54,33,48.3,0,2017,3,16,3,11,0
2017-03-17,812306.77427,14263,54,33,48.34,0,2017,3,17,4,11,0
2017-03-18,1038906.566154,8705,54,33,,0,2017,3,18,5,11,1
2017-03-19,1157140.638587,9579,54,33,,0,2017,3,19,6,11,1
2017-03-20,826428.90991,8349,54,33,47.79,0,2017,3,20,0,12,0
2017-03-21,746620.926177,11112,54,33,47.02,0,2017,3,21,1,12,0
2017-03-22,767880.804934,16052,54,33,47.29,0,2017,3,22,2,12,0
2017-03-23,670848.010029,6839,54,33,47.0,0,2017,3,23,3,12,0
2017-03-24,787914.125515,13150,54,33,47.3,0,2017,3,24,4,12,0
2017-03-25,1038139.316887,8520,54,33,,0,2017,3,25,5,12,1
2017-03-26,1101557.476706,9434,54,33,,0,2017,3,26,6,12,1
2017-03-27,784103.265042,7884,54,33,47.02,0,2017,3,27,0,13,0
2017-03-28,702943.9485770001,10654,54,33,48.36,0,2017,3,28,1,13,0
2017-03-29,824632.985033,17151,54,33,49.47,0,2017,3,29,2,13,0
2017-03-30,637624.340998,9116,54,33,50.3,0,2017,3,30,3,13,0
2017-03-31,878750.03788,14027,54,33,50.54,0,2017,3,31,4,13,0
2017-04-01,1463083.962459,7450,54,33,,1,2017,4,1,5,13,1
2017-04-02,1138650.058898,7946,54,33,,0,2017,4,2,6,13,1
2017-04-03,835191.622029,6545,54,33,50.25,0,2017,4,3,0,14,0
2017-04-04,835602.6360017,9316,54,33,50.99,0,2017,4,4,1,14,0
2017-04-05,846631.307907,15094,54,33,51.14,0,2017,4,5,2,14,0
2017-04-06,683059.570103,6973,54,33,51.69,0,2017,4,6,3,14,0
2017-04-07,765502.211925,12478,54,33,52.25,0,2017,4,7,4,14,0
2017-04-08,988591.469958,7567,54,33,,0,2017,4,8,5,14,1
2017-04-09,1101713.657101,8423,54,33,,0,2017,4,9,6,14,1
2017-04-10,739392.130988,6662,54,33,53.06,0,2017,4,10,0,15,0
2017-04-11,741331.430196,9681,54,33,53.38,0,2017,4,11,1,15,0
2017-04-12,791762.312883,18094,54,33,53.12,1,2017,4,12,2,15,0
2017-04-13,737029.565183,10215,54,33,53.19,1,2017,4,13,3,15,0
2017-04-14,740889.486829,15812,54,33,52.905,1,2017,4,14,4,15,0
2017-04-15,898610.217928,10690,54,33,,0,2017,4,15,5,15,1
2017-04-16,985493.795113,11676,54,33,,0,2017,4,16,6,15,1
2017-04-17,775916.9059055,10152,54,33,52.62,0,2017,4,17,0,16,0
2017-04-18,717196.315762,11980,54,33,52.46,0,2017,4,18,1,16,0
2017-04-19,735733.2142477001,19618,54,33,50.49,0,2017,4,19,2,16,0
2017-04-20,675804.0219027,11231,54,33,50.26,0,2017,4,20,3,16,0
2017-04-21,795795.893872,18291,54,33,49.64,1,2017,4,21,4,16,0
2017-04-22,974952.817869,12972,54,33,,0,2017,4,22,5,16,1
2017-04-23,1140070.2748035,14276,54,33,,0,2017,4,23,6,16,1
2017-04-24,755072.530945,12476,54,33,48.9,0,2017,4,24,0,17,0
2017-04-25,718996.080637,14844,54,33,49.22,0,2017,4,25,1,17,0
2017-04-26,781159.2829995,21140,54,33,49.22,0,2017,4,26,2,17,0
2017-04-27,624910.0260955,12602,54,33,48.96,0,2017,4,27,3,17,0
2017-04-28,797636.6251025,18991,54,33,49.31,0,2017,4,28,4,17,0
2017-04-29,1068279.815941,13643,54,33,,0,2017,4,29,5,17,1
2017-04-30,1041249.2479705,14204,54,33,,0,2017,4,30,6,17,1
2017-05-01,1306699.366897,12733,54,33,48.83,1,2017,5,1,0,18,0
2017-05-02,907324.094113,14155,54,33,47.65,0,2017,5,2,1,18,0
2017-05-03,924247.257204,21181,54,33,47.79,0,2017,5,3,2,18,0
2017-05-04,716654.608983,10040,54,33,45.55,0,2017,5,4,3,18,0
2017-05-05,780798.407016,15908,54,33,46.23,0,2017,5,5,4,18,0
2017-05-06,1039417.861868,10346,54,33,,0,2017,5,6,5,18,1
2017-05-07,1227380.607924,11503,54,33,,0,2017,5,7,6,18,1
2017-05-08,776307.495015,9552,54,33,46.46,0,2017,5,8,0,19,0
2017-05-09,715811.198881,12040,54,33,45.84,0,2017,5,9,1,19,0
2017-05-10,766101.907094,20292,54,33,47.28,0,2017,5,10,2,19,0
2017-05-11,648650.413039,11109,54,33,47.81,0,2017,5,11,3,19,0
2017-05-12,764812.415784,16721,54,33,47.83,1,2017,5,12,4,19,0
2017-05-13,1116976.891153,12225,54,33,,1,2017,5,13,5,19,1
2017-05-14,884199.9138385,12682,54,33,,1,2017,5,14,6,19,1
2017-05-15,823035.572122,11265,54,33,48.86,0,2017,5,15,0,20,0
2017-05-16,807803.8950783,13685,54,33,48.64,0,2017,5,16,1,20,0
2017-05-17,841407.607944,18617,54,33,49.04,0,2017,5,17,2,20,0
2017-05-18,628487.989962,10594,54,33,49.36,0,2017,5,18,3,20,0
2017-05-19,773775.4378677,15706,54,33,50.32,0,2017,5,19,4,20,0
2017-05-20,1035667.381833,10841,54,33,,0,2017,5,20,5,20,1
2017-05-21,1201938.886229,12033,54,33,,0,2017,5,21,6,20,1
2017-05-22,778935.156126,10039,54,33,50.81,0,2017,5,22,0,21,0
2017-05-23,723151.767982,12292,54,33,51.12,0,2017,5,23,1,21,0
2017-05-24,746303.6271255,20850,54,33,50.99,1,2017,5,24,2,21,0
2017-05-25,620108.24391,9527,54,33,48.57,0,2017,5,25,3,21,0
2017-05-26,984511.1521135,16458,54,33,49.58,1,2017,5,26,4,21,0
2017-05-27,932219.893144,10604,54,33,,0,2017,5,27,5,21,1
2017-05-28,1061771.636907,11854,54,33,,0,2017,5,28,6,21,1
2017-05-29,776813.137038,10056,54,33,49.605000000000004,0,2017,5,29,0,22,0
2017-05-30,742471.2769905,12281,54,33,49.63,0,2017,5,30,1,22,0
2017-05-31,858062.149411,17457,54,33,48.29,0,2017,5,31,2,22,0
2017-06-01,766859.172845,3498,54,33,48.32,0,2017,6,1,3,22,0
2017-06-02,918421.319125,13480,54,33,47.68,0,2017,6,2,4,22,0
2017-06-03,1176138.109152,9337,54,33,,0,2017,6,3,5,22,1
2017-06-04,1376511.520495,10512,54,33,,0,2017,6,4,6,22,1
2017-06-05,912693.8511,8750,54,33,47.4,0,2017,6,5,0,23,0
2017-06-06,805546.647956,11319,54,33,48.13,0,2017,6,6,1,23,0
2017-06-07,842979.8370823,17369,54,33,45.8,0,2017,6,7,2,23,0
2017-06-08,667099.801025,10621,54,33,45.68,0,2017,6,8,3,23,0
2017-06-09,795116.1360699,15713,54,33,45.82,0,2017,6,9,4,23,0
2017-06-10,993732.684049,11792,54,33,,0,2017,6,10,5,23,1
2017-06-11,1213673.946877,13187,54,33,,0,2017,6,11,6,23,1
2017-06-12,768349.7589517,10854,54,33,46.1,0,2017,6,12,0,24,0
2017-06-13,729412.959849,13186,54,33,46.41,0,2017,6,13,1,24,0
2017-06-14,785885.9088963,20019,54,33,44.79,0,2017,6,14,2,24,0
2017-06-15,660338.346974,10081,54,33,44.47,0,2017,6,15,3,24,0
2017-06-16,834786.4275550001,15820,54,33,44.73,0,2017,6,16,4,24,0
2017-06-17,1096133.5508865,11567,54,33,,0,2017,6,17,5,24,1
2017-06-18,965144.121179,12259,54,33,,0,2017,6,18,6,24,1
2017-06-19,791146.393731,10399,54,33,44.24,0,2017,6,19,0,25,0
2017-06-20,787326.7170395,13072,54,33,43.34,0,2017,6,20,1,25,0
2017-06-21,766159.0112892,21009,54,33,42.48,0,2017,6,21,2,25,0
2017-06-22,609868.8309586,11621,54,33,42.53,0,2017,6,22,3,25,0
2017-06-23,761049.7450639,17672,54,33,42.86,1,2017,6,23,4,25,0
2017-06-24,963268.227135,12262,54,33,,0,2017,6,24,5,25,1
2017-06-25,1092610.858614,13371,54,33,,1,2017,6,25,6,25,1
2017-06-26,755367.8450665,10857,54,33,43.24,0,2017,6,26,0,26,0
2017-06-27,682218.468913,13169,54,33,44.25,0,2017,6,27,1,26,0
2017-06-28,731896.9850105,20138,54,33,44.74,0,2017,6,28,2,26,0
2017-06-29,630811.802872,13403,54,33,44.88,0,2017,6,29,3,26,0
2017-06-30,802273.1392327,18245,54,33,46.02,0,2017,6,30,4,26,0
2017-07-01,1207529.921868,13017,54,33,,0,2017,7,1,5,26,1
2017-07-02,1296379.2175535,13882,54,33,,0,2017,7,2,6,26,1
2017-07-03,925143.408816,12329,54,33,45.71666666666667,1,2017,7,3,0,27,0
2017-07-04,832359.2860137,14888,54,33,45.413333333333334,0,2017,7,4,1,27,0
2017-07-05,844301.613116,23049,54,33,45.11,0,2017,7,5,2,27,0
2017-07-06,700272.0099567,13192,54,33,45.52,0,2017,7,6,3,27,0
2017-07-07,805792.302193,18485,54,33,44.25,0,2017,7,7,4,27,0
2017-07-08,998347.1930085,13428,54,33,,0,2017,7,8,5,27,1
2017-07-09,1100833.322376,14273,54,33,,0,2017,7,9,6,27,1
2017-07-10,804158.8610365,12239,54,33,44.4,0,2017,7,10,0,28,0
2017-07-11,730534.767701,14429,54,33,45.06,0,2017,7,11,1,28,0
2017-07-12,748799.9959087,20226,54,33,45.48,0,2017,7,12,2,28,0
2017-07-13,629651.3629294999,10199,54,33,46.06,0,2017,7,13,3,28,0
2017-07-14,765489.6173932999,16059,54,33,46.53,0,2017,7,14,4,28,0
2017-07-15,969077.125075,11079,54,33,,0,2017,7,15,5,28,1
2017-07-16,1100803.699023,11720,54,33,,0,2017,7,16,6,28,1
2017-07-17,818325.522149,10056,54,33,46.02,0,2017,7,17,0,29,0
2017-07-18,730133.70894,12065,54,33,46.4,0,2017,7,18,1,29,0
2017-07-19,767978.778078,18201,54,33,47.1,0,2017,7,19,2,29,0
2017-07-20,688288.067857,10708,54,33,46.73,0,2017,7,20,3,29,0
2017-07-21,782418.2992188,15340,54,33,45.78,0,2017,7,21,4,29,0
2017-07-22,932902.046681,10070,54,33,,0,2017,7,22,5,29,1
2017-07-23,1024288.741245,10870,54,33,,1,2017,7,23,6,29,1
2017-07-24,816564.327096,9448,54,33,46.21,1,2017,7,24,0,30,0
2017-07-25,713581.632609,11325,54,33,47.77,1,2017,7,25,1,30,0
2017-07-26,740653.044167,18725,54,33,48.58,0,2017,7,26,2,30,0
2017-07-27,659849.8270588,8001,54,33,49.05,0,2017,7,27,3,30,0
2017-07-28,835099.6822035,13850,54,33,49.72,0,2017,7,28,4,30,0
2017-07-29,1032310.865737,9099,54,33,,0,2017,7,29,5,30,1
2017-07-30,1123752.4779517,10227,54,33,,0,2017,7,30,6,30,1
2017-07-31,885856.8408705,8649,54,33,50.21,0,2017,7,31,0,31,0
2017-08-01,988527.763204,10150,54,33,49.19,0,2017,8,1,1,31,0
2017-08-02,964712.016051,16524,54,33,49.6,0,2017,8,2,2,31,0
2017-08-03,728068.485132,7859,54,33,49.03,0,2017,8,3,3,31,0
2017-08-04,827775.686128,14193,54,33,49.57,0,2017,8,4,4,31,0
2017-08-05,965693.650492,8684,54,33,,1,2017,8,5,5,31,1
2017-08-06,1049559.164277,9565,54,33,,0,2017,8,6,6,31,1
2017-08-07,797464.963817,8209,54,33,49.37,0,2017,8,7,0,32,0
2017-08-08,717766.3491055,10638,54,33,49.07,0,2017,8,8,1,32,0
2017-08-09,734139.67401,16117,54,33,49.59,0,2017,8,9,2,32,0
2017-08-10,651386.9119697,7917,54,33,48.54,1,2017,8,10,3,32,0
2017-08-11,826373.722022,14179,54,33,48.81,1,2017,8,11,4,32,0
2017-08-12,792630.5350785,8312,54,33,,0,2017,8,12,5,32,1
2017-08-13,865639.677471,9283,54,33,,0,2017,8,13,6,32,1
2017-08-14,760922.4060808,8043,54,33,47.59,0,2017,8,14,0,33,0
2017-08-15,762661.935939,10605,54,33,47.57,1,2017,8,15,1,33,0
